id,name,region,level,type,lat,lon,relations
AYA-I-052,Puesto de Salud Ayacucho #52,Ayacucho,I-4,Puesto de Salud,-13.73855,-73.416902,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 61.359, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 82.616, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 85.482, ""level_gap"": 1}, {""target_id"": ""APU-HII-009"", ""weight_km"": 19.736, ""level_gap"": 1}]"
AYA-I-053,Centro de Salud Ayacucho #53,Ayacucho,I-2,Centro de Salud,-13.211575,-73.781965,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 11.02, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 39.041, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 67.611, ""level_gap"": 1}, {""target_id"": ""APU-HII-004"", ""weight_km"": 31.256, ""level_gap"": 1}]"
AYA-I-054,Puesto de Salud Ayacucho #54,Ayacucho,I-2,Puesto de Salud,-13.621995,-74.891331,"[{""target_id"": ""AYA-HII-006"", ""weight_km"": 8.939, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 24.133, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 29.034, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 50.152, ""level_gap"": 1}]"
AYA-I-055,Puesto de Salud Ayacucho #55,Ayacucho,I-4,Puesto de Salud,-12.730897,-74.856886,"[{""target_id"": ""AYA-HII-011"", ""weight_km"": 21.765, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 27.246, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 32.21, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 21.441, ""level_gap"": 1}]"
AYA-I-056,Centro de Salud Ayacucho #56,Ayacucho,I-4,Centro de Salud,-12.939824,-74.489266,"[{""target_id"": ""AYA-HII-010"", ""weight_km"": 17.578, ""level_gap"": 1}, {""target_id"": ""AYA-HII-003"", ""weight_km"": 20.245, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 26.885, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 7.008, ""level_gap"": 1}]"
AYA-I-057,Centro de Salud Ayacucho #57,Ayacucho,I-4,Centro de Salud,-13.830045,-73.681157,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 58.267, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 63.938, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 70.47, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 23.002, ""level_gap"": 1}]"
AYA-I-058,Centro de Salud Ayacucho #58,Ayacucho,I-3,Centro de Salud,-13.122787,-73.439475,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 14.964, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 30.904, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 102.878, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 5.076, ""level_gap"": 1}]"
AYA-I-059,Centro de Salud Ayacucho #59,Ayacucho,I-3,Centro de Salud,-12.703383,-74.740124,"[{""target_id"": ""AYA-HII-012"", ""weight_km"": 19.456, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 28.208, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 35.037, ""level_gap"": 1}, {""target_id"": ""HUA-HII-002"", ""weight_km"": 19.966, ""level_gap"": 1}]"
AYA-I-060,Puesto de Salud Ayacucho #60,Ayacucho,I-4,Puesto de Salud,-13.449847,-74.687029,"[{""target_id"": ""AYA-HII-001"", ""weight_km"": 13.065, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 20.577, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 35.141, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 27.142, ""level_gap"": 1}]"
AYA-I-061,Centro de Salud Ayacucho #61,Ayacucho,I-2,Centro de Salud,-13.496889,-74.365777,"[{""target_id"": ""AYA-HII-005"", ""weight_km"": 27.65, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 29.825, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 36.086, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 47.71, ""level_gap"": 1}]"
AYA-I-062,Puesto de Salud Ayacucho #62,Ayacucho,I-3,Puesto de Salud,-12.585976,-74.483189,"[{""target_id"": ""AYA-HII-012"", ""weight_km"": 16.002, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 51.237, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 54.034, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 15.226, ""level_gap"": 1}]"
AYA-I-063,Centro de Salud Ayacucho #63,Ayacucho,I-2,Centro de Salud,-12.702004,-73.539296,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 33.424, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 63.647, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 100.304, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 48.571, ""level_gap"": 1}]"
AYA-I-064,Centro de Salud Ayacucho #64,Ayacucho,I-3,Centro de Salud,-13.127091,-75.086331,"[{""target_id"": ""AYA-HII-002"", ""weight_km"": 25.686, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 43.157, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 64.665, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 14.226, ""level_gap"": 1}]"
AYA-I-065,Centro de Salud Ayacucho #65,Ayacucho,I-2,Centro de Salud,-13.008024,-73.72313,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 24.766, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 27.701, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 72.215, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 37.655, ""level_gap"": 1}]"
AYA-I-066,Centro de Salud Ayacucho #66,Ayacucho,I-2,Centro de Salud,-13.661817,-74.005618,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 22.702, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 35.918, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 56.626, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 22.044, ""level_gap"": 1}]"
AYA-I-067,Puesto de Salud Ayacucho #67,Ayacucho,I-4,Puesto de Salud,-13.403625,-74.186972,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 34.911, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 40.654, ""level_gap"": 1}, {""target_id"": ""AYA-HII-003"", ""weight_km"": 42.038, ""level_gap"": 1}, {""target_id"": ""APU-HII-003"", ""weight_km"": 46.177, ""level_gap"": 1}]"
AYA-I-068,Centro de Salud Ayacucho #68,Ayacucho,I-4,Centro de Salud,-12.762019,-74.929003,"[{""target_id"": ""AYA-HII-011"", ""weight_km"": 22.643, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 23.175, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 40.375, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 16.353, ""level_gap"": 1}]"
AYA-I-069,Puesto de Salud Ayacucho #69,Ayacucho,I-2,Puesto de Salud,-13.512108,-74.621549,"[{""target_id"": ""AYA-HII-008"", ""weight_km"": 14.468, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 22.897, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 35.277, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 35.279, ""level_gap"": 1}]"
AYA-I-070,Puesto de Salud Ayacucho #70,Ayacucho,I-2,Puesto de Salud,-13.073579,-73.752012,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 21.255, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 29.067, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 68.83, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 39.123, ""level_gap"": 1}]"
AYA-I-071,Centro de Salud Ayacucho #71,Ayacucho,I-4,Centro de Salud,-13.404141,-73.367952,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 38.634, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 47.047, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 97.233, ""level_gap"": 1}, {""target_id"": ""APU-HII-006"", ""weight_km"": 8.297, ""level_gap"": 1}]"
AYA-I-072,Puesto de Salud Ayacucho #72,Ayacucho,I-4,Puesto de Salud,-12.890177,-74.305778,"[{""target_id"": ""AYA-HII-010"", ""weight_km"": 21.138, ""level_gap"": 1}, {""target_id"": ""AYA-HII-003"", ""weight_km"": 28.77, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 34.26, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 21.481, ""level_gap"": 1}]"
AYA-I-073,Puesto de Salud Ayacucho #73,Ayacucho,I-4,Puesto de Salud,-13.149147,-74.67422,"[{""target_id"": ""AYA-HII-003"", ""weight_km"": 25.908, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 28.559, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 32.513, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 3.369, ""level_gap"": 1}]"
AYA-I-074,Puesto de Salud Ayacucho #74,Ayacucho,I-2,Puesto de Salud,-12.568102,-73.513041,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 48.003, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 78.775, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 109.606, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 62.18, ""level_gap"": 1}]"
AYA-I-075,Puesto de Salud Ayacucho #75,Ayacucho,I-3,Puesto de Salud,-13.668012,-74.90108,"[{""target_id"": ""AYA-HII-006"", ""weight_km"": 4.25, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 25.43, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 34.168, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 55.283, ""level_gap"": 1}]"
AYA-I-076,Centro de Salud Ayacucho #76,Ayacucho,I-2,Centro de Salud,-13.758435,-74.68685,"[{""target_id"": ""AYA-HII-008"", ""weight_km"": 13.979, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 22.103, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 38.852, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 61.392, ""level_gap"": 1}]"
AYA-I-077,Puesto de Salud Ayacucho #77,Ayacucho,I-2,Puesto de Salud,-12.922739,-73.708915,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 24.729, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 37.011, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 75.143, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 40.325, ""level_gap"": 1}]"
AYA-I-078,Centro de Salud Ayacucho #78,Ayacucho,I-3,Centro de Salud,-13.659829,-73.530901,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 48.199, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 73.422, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 73.537, ""level_gap"": 1}, {""target_id"": ""APU-HII-009"", ""weight_km"": 24.849, ""level_gap"": 1}]"
AYA-I-079,Centro de Salud Ayacucho #79,Ayacucho,I-3,Centro de Salud,-12.814645,-74.950574,"[{""target_id"": ""AYA-HII-002"", ""weight_km"": 17.738, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 28.328, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 43.889, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 19.357, ""level_gap"": 1}]"
AYA-I-080,Puesto de Salud Ayacucho #80,Ayacucho,I-2,Puesto de Salud,-12.47418,-73.6216,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 60.005, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 87.156, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 105.199, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 75.432, ""level_gap"": 1}]"
AYA-I-081,Centro de Salud Ayacucho #81,Ayacucho,I-3,Centro de Salud,-12.468298,-74.393142,"[{""target_id"": ""AYA-HII-012"", ""weight_km"": 32.304, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 61.787, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 66.114, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 5.675, ""level_gap"": 1}]"
AYA-I-082,Centro de Salud Ayacucho #82,Ayacucho,I-3,Centro de Salud,-13.360739,-74.954051,"[{""target_id"": ""AYA-HII-001"", ""weight_km"": 18.373, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 38.713, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 43.331, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 31.454, ""level_gap"": 1}]"
AYA-I-083,Centro de Salud Ayacucho #83,Ayacucho,I-4,Centro de Salud,-13.386828,-74.294393,"[{""target_id"": ""AYA-HII-003"", ""weight_km"": 33.989, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 37.404, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 37.875, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 45.627, ""level_gap"": 1}]"
AYA-I-084,Centro de Salud Ayacucho #84,Ayacucho,I-3,Centro de Salud,-13.321918,-74.188619,"[{""target_id"": ""AYA-HII-003"", ""weight_km"": 35.451, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 35.956, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 43.972, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 46.965, ""level_gap"": 1}]"
AYA-I-085,Centro de Salud Ayacucho #85,Ayacucho,I-2,Centro de Salud,-13.70201,-73.466613,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 55.277, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 78.182, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 80.102, ""level_gap"": 1}, {""target_id"": ""APU-HII-009"", ""weight_km"": 20.658, ""level_gap"": 1}]"
AYA-I-086,Puesto de Salud Ayacucho #86,Ayacucho,I-2,Puesto de Salud,-13.742314,-74.630543,"[{""target_id"": ""AYA-HII-008"", ""weight_km"": 12.717, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 27.642, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 32.733, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 60.167, ""level_gap"": 1}]"
AYA-I-087,Puesto de Salud Ayacucho #87,Ayacucho,I-4,Puesto de Salud,-12.801913,-73.644401,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 27.306, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 50.64, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 85.588, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 44.184, ""level_gap"": 1}]"
AYA-I-088,Puesto de Salud Ayacucho #88,Ayacucho,I-4,Puesto de Salud,-13.291673,-74.154122,"[{""target_id"": ""AYA-HII-010"", ""weight_km"": 35.849, ""level_gap"": 1}, {""target_id"": ""AYA-HII-003"", ""weight_km"": 36.449, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 47.642, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 47.085, ""level_gap"": 1}]"
AYA-I-089,Centro de Salud Ayacucho #89,Ayacucho,I-2,Centro de Salud,-12.879416,-74.958968,"[{""target_id"": ""AYA-HII-002"", ""weight_km"": 11.236, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 35.53, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 47.177, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 16.588, ""level_gap"": 1}]"
AYA-I-090,Centro de Salud Ayacucho #90,Ayacucho,I-2,Centro de Salud,-13.264556,-74.989655,"[{""target_id"": ""AYA-HII-001"", ""weight_km"": 25.648, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 33.817, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 49.987, ""level_gap"": 1}, {""target_id"": ""HUA-HII-011"", ""weight_km"": 28.525, ""level_gap"": 1}]"
AYA-I-091,Centro de Salud Ayacucho #91,Ayacucho,I-2,Centro de Salud,-12.73772,-74.969263,"[{""target_id"": ""AYA-HII-011"", ""weight_km"": 19.835, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 26.528, ""level_gap"": 1}, {""target_id"": ""AYA-HII-012"", ""weight_km"": 44.421, ""level_gap"": 1}, {""target_id"": ""HUA-HII-004"", ""weight_km"": 11.313, ""level_gap"": 1}]"
AYA-I-092,Puesto de Salud Ayacucho #92,Ayacucho,I-2,Puesto de Salud,-13.489769,-74.90098,"[{""target_id"": ""AYA-HII-001"", ""weight_km"": 17.301, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 23.677, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 29.825, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 37.63, ""level_gap"": 1}]"
AYA-I-093,Centro de Salud Ayacucho #93,Ayacucho,I-3,Centro de Salud,-12.467972,-74.368031,"[{""target_id"": ""AYA-HII-012"", ""weight_km"": 33.942, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 64.483, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 66.181, ""level_gap"": 1}, {""target_id"": ""HUA-HII-005"", ""weight_km"": 8.327, ""level_gap"": 1}]"
AYA-I-094,Centro de Salud Ayacucho #94,Ayacucho,I-2,Centro de Salud,-13.799512,-73.842834,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 40.49, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 52.722, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 62.735, ""level_gap"": 1}, {""target_id"": ""APU-HII-007"", ""weight_km"": 16.197, ""level_gap"": 1}]"
AYA-I-095,Puesto de Salud Ayacucho #95,Ayacucho,I-3,Puesto de Salud,-13.493347,-74.793937,"[{""target_id"": ""AYA-HII-001"", ""weight_km"": 12.417, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 20.71, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 25.119, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 33.126, ""level_gap"": 1}]"
AYA-I-096,Centro de Salud Ayacucho #96,Ayacucho,I-3,Centro de Salud,-13.11648,-74.749431,"[{""target_id"": ""AYA-HII-002"", ""weight_km"": 24.053, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 29.78, ""level_gap"": 1}, {""target_id"": ""AYA-HII-003"", ""weight_km"": 33.772, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 10.903, ""level_gap"": 1}]"
AYA-I-097,Centro de Salud Ayacucho #97,Ayacucho,I-3,Centro de Salud,-13.481269,-73.673378,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 25.216, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 56.961, ""level_gap"": 1}, {""target_id"": ""AYA-HII-004"", ""weight_km"": 63.44, ""level_gap"": 1}, {""target_id"": ""APU-HII-004"", ""weight_km"": 6.258, ""level_gap"": 1}]"
AYA-I-098,Centro de Salud Ayacucho #98,Ayacucho,I-4,Centro de Salud,-13.838515,-73.800455,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 46.038, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 57.902, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 65.952, ""level_gap"": 1}, {""target_id"": ""APU-HII-011"", ""weight_km"": 15.988, ""level_gap"": 1}]"
AYA-I-099,Centro de Salud Ayacucho #99,Ayacucho,I-3,Centro de Salud,-13.140071,-74.677777,"[{""target_id"": ""AYA-HII-003"", ""weight_km"": 26.162, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 29.321, ""level_gap"": 1}, {""target_id"": ""AYA-HII-002"", ""weight_km"": 31.712, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 4.394, ""level_gap"": 1}]"
AYA-I-100,Puesto de Salud Ayacucho #100,Ayacucho,I-4,Puesto de Salud,-12.938352,-73.949809,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 45.047, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 49.388, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 49.779, ""level_gap"": 1}, {""target_id"": ""HUA-HII-001"", ""weight_km"": 56.678, ""level_gap"": 1}]"
AYA-I-101,Puesto de Salud Ayacucho #101,Ayacucho,I-4,Puesto de Salud,-13.095731,-73.520293,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 11.061, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 25.566, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 93.985, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 13.92, ""level_gap"": 1}]"
AYA-I-102,Centro de Salud Ayacucho #102,Ayacucho,I-3,Centro de Salud,-12.897162,-73.351607,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 19.231, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 54.143, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 113.732, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 24.638, ""level_gap"": 1}]"
AYA-I-103,Centro de Salud Ayacucho #103,Ayacucho,I-4,Centro de Salud,-12.694799,-73.847894,"[{""target_id"": ""AYA-HII-009"", ""weight_km"": 51.122, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 64.595, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 71.377, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 67.902, ""level_gap"": 1}]"
AYA-I-104,Centro de Salud Ayacucho #104,Ayacucho,I-2,Centro de Salud,-13.293423,-74.494406,"[{""target_id"": ""AYA-HII-003"", ""weight_km"": 20.794, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 28.136, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 33.011, ""level_gap"": 1}, {""target_id"": ""HUA-HII-009"", ""weight_km"": 21.896, ""level_gap"": 1}]"
AYA-I-105,Puesto de Salud Ayacucho #105,Ayacucho,I-3,Puesto de Salud,-13.840043,-73.994193,"[{""target_id"": ""AYA-HII-004"", ""weight_km"": 26.839, ""level_gap"": 1}, {""target_id"": ""AYA-HII-005"", ""weight_km"": 37.583, ""level_gap"": 1}, {""target_id"": ""AYA-HII-007"", ""weight_km"": 72.858, ""level_gap"": 1}, {""target_id"": ""APU-HII-011"", ""weight_km"": 18.048, ""level_gap"": 1}]"
AYA-I-106,Puesto de Salud Ayacucho #106,Ayacucho,I-3,Puesto de Salud,-13.631455,-74.967927,"[{""target_id"": ""AYA-HII-006"", ""weight_km"": 12.067, ""level_gap"": 1}, {""target_id"": ""AYA-HII-008"", ""weight_km"": 32.374, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 34.031, ""level_gap"": 1}, {""target_id"": ""HUA-HII-008"", ""weight_km"": 50.96, ""level_gap"": 1}]"
AYA-I-107,Puesto de Salud Ayacucho #107,Ayacucho,I-2,Puesto de Salud,-13.02171,-73.873166,"[{""target_id"": ""AYA-HII-007"", ""weight_km"": 32.631, ""level_gap"": 1}, {""target_id"": ""AYA-HII-009"", ""weight_km"": 41.077, ""level_gap"": 1}, {""target_id"": ""AYA-HII-010"", ""weight_km"": 55.89, ""level_gap"": 1}, {""target_id"": ""APU-HII-005"", ""weight_km"": 53.002, ""level_gap"": 1}]"
AYA-I-108,Puesto de Salud Ayacucho #108,Ayacucho,I-2,Puesto de Salud,-13.600507,-74.635734,"[{""target_id"": ""AYA-HII-008"", ""weight_km"": 5.129, ""level_gap"": 1}, {""target_id"": ""AYA-HII-006"", ""weight_km"": 29.007, ""level_gap"": 1}, {""target_id"": ""AYA-HII-001"", ""weight_km"": 29.209, ""level_gap"": 1}, {""target_id"": ""HUA-HII-003"", ""weight_km"": 44.514, ""level_gap"": 1}]"
